2019-08-26 13:10:53,111 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2019-08-26 13:10:53,136 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2019-08-26 13:10:53,137 INFO  Logger.cs: 73 - Commit version 1.5.1-0-g916b5db
2019-08-26 13:10:53,138 INFO  Logger.cs: 74 - Build version 1.5.7152.31018
2019-08-26 13:10:53,146 INFO  SwAddin.cs: 250 - Adding Assembly export to file menu
2019-08-26 13:10:53,146 INFO  SwAddin.cs: 253 - Adding Part export to file menu
2019-08-26 13:10:53,173 INFO  SwAddin.cs: 218 - Connecting plugin to SolidWorks
2019-08-26 14:24:31,586 INFO  SwAddin.cs: 271 - Assembly export called for file Assem1
2019-08-26 14:24:31,641 INFO  SwAddin.cs: 276 - Save is required
2019-08-26 14:24:31,641 INFO  SwAddin.cs: 290 - Saving assembly
2019-08-26 14:24:31,642 INFO  SwAddin.cs: 293 - Opening property manager
2019-08-26 14:24:31,853 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem1
2019-08-26 14:24:31,884 INFO  ExportHelperExtension.cs: 1142 - Found 65 in Assem1
2019-08-26 14:24:31,885 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Assem1
2019-08-26 14:24:31,886 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-08-26 14:24:31,888 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2019-08-26 14:24:31,889 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from upbase_link-1
2019-08-26 14:24:31,890 INFO  ExportHelperExtension.cs: 1142 - Found 32 in upbase_link-1
2019-08-26 14:24:31,890 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in upbase_link-1
2019-08-26 14:24:31,891 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from joint 5-2
2019-08-26 14:24:31,892 INFO  ExportHelperExtension.cs: 1142 - Found 25 in joint 5-2
2019-08-26 14:24:31,892 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in joint 5-2
2019-08-26 14:24:31,893 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from joint 5-3
2019-08-26 14:24:31,893 INFO  ExportHelperExtension.cs: 1142 - Found 25 in joint 5-3
2019-08-26 14:24:31,893 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in joint 5-3
